country,year,regions,decision_freedom_core,decision_equality_core,decision_control_core,intermediate_freedom_core,intermediate_equality_core,intermediate_control_core,communication_freedom_core,communication_equality_core,communication_control_core,rights_freedom_core,rights_equality_core,rights_control_core,rule_settlement_freedom_core,rule_settlement_equality_core,rule_settlement_control_core,freedom_dim_index_core,equality_dim_index_core,control_dim_index_core,decision_inst_index_core,intermediate_inst_index_core,communication_inst_index_core,rights_inst_index_core,rule_settlement_inst_index_core,total_index_core,classification_core,decision_freedom_context,decision_equality_context,decision_control_context,intermediate_freedom_context,intermediate_equality_context,intermediate_control_context,communication_freedom_context,communication_equality_context,communication_control_context,rights_freedom_context,rights_equality_context,rights_control_context,rule_settlement_freedom_context,rule_settlement_equality_context,rule_settlement_control_context,freedom_dim_index_context,equality_dim_index_context,control_dim_index_context,decision_inst_index_context,intermediate_inst_index_context,communication_inst_index_context,rights_inst_index_context,rule_settlement_inst_index_context,total_index_context,classification_context,decision_freedom_trade_off,decision_equality_trade_off,decision_control_trade_off,intermediate_freedom_trade_off,intermediate_equality_trade_off,intermediate_control_trade_off,communication_freedom_trade_off,communication_equality_trade_off,communication_control_trade_off,rights_freedom_trade_off,rights_equality_trade_off,rights_control_trade_off,rule_settlement_freedom_trade_off,rule_settlement_equality_trade_off,rule_settlement_control_trade_off,freedom_dim_index_trade_off,equality_dim_index_trade_off,control_dim_index_trade_off,decision_inst_index_trade_off,intermediate_inst_index_trade_off,communication_inst_index_trade_off,rights_inst_index_trade_off,rule_settlement_inst_index_trade_off,total_index_trade_off
Switzerland,2020,Europe,0.920124875,0.958660486,0.936136824,0.971333581,0.935729201,0.897011515,0.954892594,0.96117513,0.972469903,0.987237644,0.972430626,0.999967612,0.948618473,0.98772232,0.929538614,0.956173266,0.962990951,0.946353466,0.938174539,0.93419786,0.962818455,0.986481071,0.954988101,0.955148123,Working Democracy,0.845487495,0.917034207,0.860200609,0.961508722,0.929037181,0.887938409,0.950555046,0.956983387,0.968052511,0.978881755,0.966280892,0.991503978,0.925508372,0.973575765,0.906893334,0.931171456,0.948329445,0.921608422,0.873703663,0.925670426,0.958503115,0.978834712,0.934907776,0.933637832,Working Democracy,0.766770729,0.878772113,0.921286239,0.952803563,0.719647698,0.897011515,0.939310582,0.736565878,0.972469903,0.987237644,0.972430626,0.782879744,NA,0.98772232,NA,NA,0.851412966,NA,0.853058456,0.850433665,0.876258667,0.909197983,NA,NA
Syria,2020,Middle East and North Africa,0.013379418,0.364753332,0.003695171,0.111695177,0.053467414,0.065270179,0.061201977,0.136417503,0.077884668,0.172332274,0.134818822,0.105834215,0.014463119,0.099802337,0.178192923,0.046943248,0.12905355,0.051270029,0.02622348,0.073048752,0.086635491,0.134973263,0.063596182,0.067722901,Hard Autocracy,0.010585418,0.294302874,0.002923515,0.094154413,0.044529943,0.05502006,0.046548226,0.107919213,0.059236536,0.131228112,0.106718692,0.080590965,0.011053298,0.079143546,0.136182208,0.036778509,0.103619211,0.040168401,0.020883467,0.061329764,0.066762181,0.104116104,0.049205002,0.053494153,Hard Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taiwan,2020,East Asia,0.943349314,0.972582645,0.934033432,0.939976701,0.930102209,0.873122975,0.838111574,0.817748835,0.848001759,0.881186758,0.931437507,0.809383974,0.866226755,0.91152841,0.863696326,0.89280827,0.911171676,0.864709146,0.949847371,0.913919043,0.834525302,0.872553561,0.880212689,0.889357058,Working Democracy,0.929395421,0.96187802,0.920217338,0.915892201,0.914795041,0.85075143,0.782244835,0.787172397,0.791475761,0.802277839,0.885547025,0.736904884,0.800904986,0.873322,0.798565375,0.84383722,0.882632546,0.81727935,0.936994368,0.893285498,0.786955291,0.805964574,0.823547446,0.847493508,Working Democracy,NA,NA,0.824001879,0.753582459,0.88201282,0.873122975,0.660155899,0.786943694,0.848001759,0.881186758,0.931437507,0.792458621,NA,0.91152841,NA,NA,NA,NA,NA,0.834117113,0.760902435,0.86642856,NA,NA
Tajikistan,2020,Post-Soviet States (without EU-members),0.081685528,0.483675755,0.014707762,0.282660816,0.264369711,0.086403758,0.146126184,0.273297744,0.217371228,0.10092405,0.201259188,0.117666746,0.091782944,0.218000896,0.055831092,0.125596948,0.273604484,0.071082424,0.083447887,0.186210134,0.205520611,0.133701017,0.103760517,0.134675369,Hard Autocracy,0.074572641,0.426313553,0.013427062,0.229366268,0.219685446,0.070112681,0.116668321,0.225271432,0.173550937,0.079490881,0.164768678,0.092677942,0.072734036,0.179020905,0.044243739,0.102901902,0.228456222,0.058238013,0.075294494,0.152303238,0.165842312,0.106673395,0.083207872,0.111039538,Hard Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2020,Sub-Saharan Africa,0.251534452,0.81601053,0.684923772,0.703987503,0.848653698,0.680264961,0.530860356,0.75630622,0.471562861,0.73247102,0.774467944,0.774253449,0.626784308,0.731093106,0.754427357,0.533347491,0.784187681,0.663242126,0.519970247,0.740726451,0.574212338,0.760137831,0.701836705,0.652179973,Deficient Democracy,0.191683671,0.689037485,0.521951176,0.631524857,0.777493065,0.610244117,0.490916658,0.703500929,0.436080904,0.599643946,0.67781038,0.633849505,0.557348819,0.666853506,0.670851504,0.456668204,0.701889169,0.567887907,0.410033446,0.669160337,0.532042719,0.636301004,0.62940179,0.566731448,Hybrid Regime,NA,NA,0.513692829,0.576714323,0.789917506,0.680264961,0.472396305,0.650522239,0.471562861,0.73247102,0.774467944,0.652447639,NA,0.731093106,NA,NA,NA,NA,NA,0.676716646,0.525254052,0.717981387,NA,NA
Thailand,2020,South-East Asia,0.037384324,0.318150348,0.276819512,0.567979697,0.762908012,0.68561169,0.39667579,0.633624144,0.494684184,0.257003853,0.34727881,0.741422495,0.100269451,0.212437449,0.65996781,0.1850603,0.408290365,0.540055372,0.148766865,0.667258939,0.499112538,0.404477678,0.241346398,0.344276116,Hybrid Regime,0.031497189,0.275677335,0.233227076,0.542233987,0.703682357,0.654533889,0.371837984,0.579119608,0.463709594,0.213067157,0.29849994,0.614670874,0.079520677,0.178592953,0.523400563,0.160828041,0.35931133,0.46933917,0.126517502,0.629745653,0.463933821,0.339391633,0.19516092,0.30045066,Moderate Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The Gambia,2020,Sub-Saharan Africa,0.371758279,0.761474952,0.725377881,0.677071874,0.790592373,0.629539566,0.762512105,0.772761645,0.673673795,0.770185821,0.894461742,0.908556993,0.615181961,0.656123405,0.67420665,0.619082111,0.771329995,0.716203502,0.589965831,0.695883931,0.734932272,0.855401133,0.648028418,0.699318427,Deficient Democracy,0.305440472,0.653772791,0.595978019,0.573230036,0.689029721,0.532987711,0.724673428,0.713561825,0.640243603,0.716679834,0.817268678,0.84543815,0.553326612,0.589403575,0.606416484,0.549972431,0.688612346,0.636251919,0.491882331,0.594878167,0.691788063,0.791147197,0.582624094,0.622273935,Deficient Democracy,0.371758279,0.571106214,0.544033411,0.64812954,0.626739197,0.629539566,0.725106037,0.617480107,0.673673795,0.770185821,0.894461742,0.87430476,0.526029692,0.656123405,0.606785985,0.588824609,0.664652745,0.656990861,0.487006064,0.634732254,0.670642978,0.844513722,0.593850478,0.635887119
Timor-Leste,2020,South-East Asia,0.82690378,0.917207477,0.75096954,0.797734561,0.765270909,0.677722071,0.695321789,0.848650723,0.679830686,0.699823198,0.615576411,0.527141407,0.45417703,0.632964004,0.659012141,0.68036591,0.746680056,0.654604599,0.828924473,0.745146639,0.737516706,0.610097359,0.57433577,0.692817288,Deficient Democracy,0.721008664,0.79071403,0.654798729,0.702332231,0.662928065,0.596672223,0.626588391,0.743766038,0.612628602,0.645829468,0.545953728,0.486470662,0.394859767,0.544875119,0.572942626,0.60479088,0.649942597,0.581891135,0.720038832,0.652501641,0.658474032,0.555618608,0.497680165,0.611562234,Deficient Democracy,0.675304753,0.856060312,0.563227155,0.64515338,0.720325101,0.677722071,0.589441498,0.765716533,0.679830686,0.699823198,0.615576411,0.432123341,0.425155403,0.632964004,0.553570199,0.597899108,0.712774877,0.573565844,0.687959045,0.680374015,0.674481173,0.570986723,0.53011058,0.625251185
Togo,2020,Sub-Saharan Africa,0.311093767,0.886731138,0.468418712,0.629932695,0.92061765,0.632901509,0.515757134,0.913558232,0.80249574,0.240282737,0.495376315,0.128516831,0.184884583,0.502874355,0.384542206,0.339196057,0.714168094,0.41120977,0.505559763,0.715983795,0.723116167,0.248240482,0.329433733,0.463558862,Hybrid Regime,0.249660609,0.776735738,0.375917853,0.514823697,0.813792076,0.517250013,0.450364556,0.834733197,0.700747723,0.184436206,0.42437424,0.09864694,0.148388866,0.440516082,0.308634614,0.275400073,0.629229452,0.33386945,0.417739384,0.600653712,0.641048952,0.197648234,0.272229951,0.386767457,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,2020,Small island states,0.810893076,0.968437344,0.82936389,0.901469384,0.820694582,0.732448107,0.882743995,0.864869135,0.836622506,0.816100634,0.841921566,0.764472178,0.821250929,0.817180409,0.835473636,0.845656102,0.860911709,0.798489468,0.866815657,0.815273144,0.861201752,0.806849148,0.824597835,0.834591322,Working Democracy,0.722548391,0.905028359,0.739006858,0.815535428,0.772798871,0.662626364,0.85513094,0.84272972,0.810452174,0.77128791,0.810302215,0.722494414,0.782535214,0.789716008,0.796087428,0.78815668,0.822824072,0.744197087,0.784740135,0.747468119,0.835890598,0.767183666,0.789426799,0.784396846,Deficient Democracy,NA,NA,0.622022917,0.876485687,0.638266007,0.732448107,0.817558323,0.712517566,0.836622506,0.816100634,0.841921566,0.703175457,NA,0.817180409,NA,NA,NA,NA,NA,0.742747391,0.786951476,0.784680785,NA,NA
Tunisia,2020,Middle East and North Africa,0.679473743,0.893449012,0.929347538,0.897823534,0.885229146,0.986832079,0.73546696,0.929494487,0.8902974,0.8358433,0.888252038,0.826096344,0.610455531,0.858642897,0.966287112,0.744631057,0.890726182,0.91794927,0.826304659,0.92221033,0.847451846,0.849631475,0.797121031,0.847555243,Deficient Democracy,0.662692677,0.84803625,0.906395302,0.851644615,0.828636982,0.936075068,0.697784249,0.870163201,0.844681728,0.669581596,0.764100408,0.661773456,0.566150814,0.79474267,0.89615739,0.683605387,0.820259523,0.842719438,0.79863452,0.870919066,0.800457586,0.696981249,0.738778621,0.778896806,Deficient Democracy,0.554903557,0.833885744,0.697010654,0.731245304,0.828163382,0.986832079,0.664983366,0.786199119,0.8902974,0.8358433,0.888252038,0.81973751,NA,0.858642897,NA,NA,0.83834115,NA,0.685784752,0.842314204,0.774984137,0.84744586,NA,NA
Turkey,2020,Middle East and North Africa,0.347441186,0.814477516,0.611727368,0.619577277,0.553346522,0.408085837,0.178158993,0.295983206,0.292089495,0.332287654,0.283922972,0.211258178,0.32375352,0.151443209,0.403378798,0.333505229,0.35622036,0.36196818,0.557321893,0.519136298,0.248807568,0.271129073,0.27043265,0.350346078,Moderate Autocracy,0.287513269,0.701015495,0.506214411,0.539747119,0.488657795,0.355505541,0.138879207,0.247253262,0.227690764,0.264227354,0.239547994,0.167987551,0.257827784,0.127869696,0.321239014,0.271243031,0.303953347,0.294392225,0.467275852,0.454304647,0.198476103,0.219895228,0.219604825,0.289532476,Moderate Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,2020,Post-Soviet States (without EU-members),0.027093321,0.373610062,0.09551158,0.138229138,0.278580064,0.043113597,0.038640939,0.063914314,0.071991644,0.162262183,0.215224414,0.14409561,0.206291382,0.146933037,0.072488629,0.086505074,0.18390585,0.079099658,0.098880871,0.118409886,0.05623102,0.171364109,0.130004028,0.107961914,Hard Autocracy,0.026579968,0.356112631,0.093701864,0.113966207,0.243422654,0.035546001,0.029147097,0.053418867,0.05430374,0.129612763,0.185109826,0.115101558,0.158029146,0.123757128,0.055529786,0.071033328,0.160372001,0.064952397,0.096079342,0.099535029,0.043890774,0.140298431,0.102788486,0.090447236,Hard Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,2020,Sub-Saharan Africa,0.129256327,0.71466602,0.480444843,0.597059186,0.563237718,0.688335447,0.493666882,0.854700179,0.701973503,0.539058603,0.455173233,0.533878177,0.119741895,0.548554208,0.68024883,0.300716362,0.612069847,0.609782382,0.354051273,0.614001949,0.666585971,0.507868903,0.354849742,0.482367056,Hybrid Regime,0.101482105,0.593465651,0.377208258,0.531784609,0.498166532,0.613081928,0.462924037,0.775666957,0.658258472,0.440948429,0.385812462,0.436710855,0.094783961,0.457390922,0.538463822,0.25336786,0.526528452,0.513770704,0.283218803,0.545602404,0.618292284,0.420390293,0.2857983,0.409242662,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,2020,Post-Soviet States (without EU-members),0.724484335,0.725129256,0.619807119,0.768624151,0.786745796,0.68922973,0.613795445,0.835411894,0.799164422,0.38693698,0.657287831,0.200148986,0.524741458,0.567777595,0.79851389,0.586503301,0.707973287,0.558957149,0.687966032,0.746971709,0.742768514,0.370609381,0.619634183,0.614547254,Deficient Democracy,0.658468129,0.675314663,0.563329274,0.724510739,0.746169861,0.649672978,0.536489849,0.762969979,0.698512189,0.300086757,0.565453323,0.155224399,0.434229857,0.504548912,0.660779831,0.506549069,0.642732519,0.482758107,0.630378056,0.705546721,0.658790987,0.297532579,0.525081332,0.539668567,Hybrid Regime,0.724484335,0.543846942,0.473595275,0.68948463,0.671064719,0.68922973,0.518646104,0.756062799,0.799164422,0.38693698,0.657287831,0.197075476,NA,0.567777595,NA,NA,0.634667942,NA,0.5714405,0.683204943,0.679237587,0.368702547,NA,NA
United Arab Emirates,2020,Middle East and North Africa,0.270582005,0.112727441,0.081072405,0.06222299,0.315683042,0.153413626,0.180992755,0.026398655,0.075531856,0.382431694,0.444139897,0.250847494,0.3444059,0.668066303,0.32219173,0.209270055,0.19455411,0.149995511,0.13522818,0.144440402,0.071196348,0.349269887,0.420082747,0.182785575,Hard Autocracy,0.263986234,0.109923881,0.079096165,0.047936445,0.273545735,0.118189497,0.145205,0.023343351,0.060596919,0.375243769,0.434330986,0.246132736,0.329507947,0.645116935,0.308254695,0.186759031,0.181446624,0.133860606,0.131909555,0.115724386,0.059001779,0.342321803,0.403154346,0.165536752,Hard Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,2020,Europe,0.973085071,0.911851554,0.900367927,0.932698674,0.887064513,0.944341008,0.908014805,0.950012979,0.952756858,0.916896937,0.86153308,0.866506165,0.872092893,0.932509978,0.93095275,0.919970018,0.908043944,0.918429974,0.927893906,0.921032888,0.936702151,0.881295147,0.911411753,0.915465951,Working Democracy,0.953204127,0.887499236,0.881972655,0.920381625,0.866552319,0.931870212,0.895197611,0.927617267,0.939308102,0.874839941,0.827565335,0.826760534,0.846584748,0.903511381,0.903722993,0.89729317,0.881888144,0.895791088,0.906991062,0.905814745,0.92051726,0.84275928,0.884191766,0.891630401,Working Democracy,0.973085071,0.683888665,0.675275945,0.821955731,0.770623006,0.944341008,0.833616543,0.790349121,0.952756858,0.916896937,0.86153308,0.678810903,NA,0.932509978,NA,NA,0.803367686,NA,0.765959543,0.842570822,0.856227412,0.81241967,NA,NA
United States,2020,North America incl. AUS+NZ,0.841922176,0.902771885,0.881814809,0.984489923,0.893021211,0.785054553,0.85376438,0.877724231,0.906239349,0.933423282,0.821499238,0.864444109,0.848783505,0.699813378,0.85901867,0.890716225,0.835367276,0.858325336,0.87513648,0.883739558,0.878981386,0.871915178,0.799086742,0.861171373,Working Democracy,0.705906649,0.798151355,0.739354484,0.975267504,0.858198165,0.777700388,0.834721286,0.837971762,0.886025808,0.906482302,0.78165855,0.839494043,0.802544731,0.657034186,0.81222232,0.839939912,0.783251895,0.809395504,0.746841449,0.866644962,0.852587737,0.841003901,0.753779019,0.810531977,Deficient Democracy,0.631441632,0.902771885,0.661361107,0.868878999,0.77463545,0.785054553,0.69566206,0.820832441,0.906239349,0.933423282,0.821499238,0.861405958,NA,0.699813378,NA,NA,0.8011316,NA,0.722409247,0.808448144,0.802845385,0.870892509,NA,NA
Uruguay,2020,Latin America,0.932199799,0.981959564,0.941814185,0.927512162,0.837795362,0.946091182,0.95124863,0.878638421,0.834280688,0.921061506,0.885911129,0.951460713,0.483860235,0.852901026,0.865740417,0.818137398,0.886066073,0.906562589,0.951749401,0.902533892,0.886758735,0.919086845,0.709581178,0.869420846,Deficient Democracy,0.913201941,0.956624293,0.922620389,0.905003609,0.814558334,0.923131759,0.921344052,0.851124274,0.808053253,0.902995822,0.86339117,0.932798779,0.471637057,0.828822481,0.843870261,0.798337495,0.861519555,0.884622691,0.930630096,0.879586858,0.858917791,0.89927759,0.69095279,0.847363814,Deficient Democracy,0.699149849,0.981959564,0.918296498,0.709933432,0.824879201,0.946091182,0.758008352,0.837468778,0.834280688,0.921061506,0.885911129,0.944769921,NA,0.852901026,NA,NA,0.874879571,NA,0.857463417,0.821322383,0.809067834,0.916927397,NA,NA
Uzbekistan,2020,Post-Soviet States (without EU-members),0.138825399,0.378372835,0.238780393,0.26176649,0.554577426,0.291594945,0.314052362,0.31408643,0.415040405,0.205153802,0.54135488,0.164370695,0.569015894,0.522449043,0.2197113,0.266022152,0.450911655,0.253343148,0.232342779,0.348512808,0.34465179,0.263306758,0.402723442,0.312060985,Moderate Autocracy,0.135094306,0.36068097,0.232362895,0.214988963,0.485660149,0.23948709,0.266805695,0.279746661,0.352600894,0.164818385,0.46888282,0.13205367,0.460288405,0.454062859,0.177728891,0.225869088,0.401495038,0.215103839,0.22454791,0.292422137,0.297450342,0.216906958,0.333657851,0.26919173,Moderate Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,2020,Small island states,0.876742112,0.904409468,0.806317166,0.859922403,0.780063743,0.736089043,0.789246948,0.956344593,0.674212523,0.822974356,0.826291439,0.868449463,0.837835165,0.754285353,0.90079098,0.836792513,0.840921983,0.792720941,0.861484811,0.790387209,0.79837705,0.838985978,0.828780319,0.823185934,Working Democracy,0.855611608,0.878330218,0.786883986,0.776342853,0.728647642,0.664545388,0.782849683,0.936348383,0.668747672,0.74750028,0.774169585,0.788804915,0.726059288,0.690291855,0.780616146,0.776458789,0.796335986,0.735564829,0.839360253,0.721714211,0.788483681,0.769967435,0.731387367,0.769033459,Deficient Democracy,0.803680269,0.753674557,0.604737875,0.838238185,0.604718271,0.736089043,0.748215361,0.766977151,0.674212523,0.822974356,0.826291439,0.756905828,NA,0.754285353,NA,NA,0.737288839,NA,0.715502974,0.719918988,0.728677378,0.801408237,NA,NA
Venezuela,2020,Latin America,0.032578883,0.492879197,0.106513692,0.372019097,0.734718101,0.133501087,0.280856837,0.491890794,0.370589852,0.037670968,0.358572548,0.016993069,0.084358773,0.030442079,0.182627961,0.101583856,0.286916982,0.110337863,0.119589772,0.331683289,0.371320625,0.061228255,0.07769456,0.147605262,Moderate Autocracy,0.026959559,0.396625476,0.088141824,0.288721413,0.572571122,0.103609257,0.244964249,0.406377232,0.323229677,0.028691914,0.276824949,0.01294269,0.065602441,0.02374767,0.142022454,0.081469453,0.227296699,0.088490099,0.09804493,0.257771955,0.318063939,0.046844985,0.060482909,0.117894679,Hard Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,2020,Middle East and North Africa,0.001,0.001,0.001,0.401505262,0.151467194,0.164478438,0.073977129,0.190704604,0.255719861,0.100101881,0.117973552,0.199900676,0.031194092,0.157482538,0.140749104,0.039215762,0.055710796,0.065256934,0.001,0.215463114,0.153370218,0.133151803,0.088426709,0.052240689,Hard Autocracy,0.000751,0.00076392,0.000751,0.329584331,0.120971772,0.135015705,0.061616207,0.15342203,0.212991341,0.076332975,0.090812877,0.15243483,0.023963909,0.121675424,0.108126204,0.030839992,0.043550582,0.051319246,0.000755282,0.175258179,0.126274273,0.101854748,0.068060818,0.041001162,Hard Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zambia,2020,Sub-Saharan Africa,0.295963876,0.831993709,0.301115666,0.679580142,0.707088691,0.619801928,0.544846322,0.810345022,0.735407619,0.396321863,0.3895519,0.507751603,0.254892656,0.607992473,0.800431809,0.406285902,0.646465699,0.561433093,0.420110981,0.66781448,0.687317454,0.427978107,0.49872364,0.52831355,Hybrid Regime,0.235105679,0.675975364,0.239198122,0.594637872,0.602946048,0.542331473,0.506173185,0.712001884,0.683208461,0.350501112,0.333952447,0.449047902,0.222302979,0.517595869,0.698091418,0.353419006,0.54963348,0.488378072,0.336240935,0.579337902,0.626774287,0.374589472,0.431468864,0.456078653,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zanzibar,2020,Sub-Saharan Africa,0.043616903,0.675028944,0.328983336,0.559106491,0.802670623,0.435683429,0.41227293,0.607733372,0.489549777,0.417211254,0.444791439,0.38195539,0.423997529,0.466910479,0.449393737,0.281845239,0.58478009,0.413196174,0.21316556,0.580409236,0.4968572,0.413848793,0.446417613,0.408369399,Hybrid Regime,0.03310684,0.561471678,0.2497105,0.514217416,0.734915657,0.400703642,0.386721935,0.561945355,0.459209478,0.340071823,0.38338732,0.311334522,0.340839975,0.399669704,0.36125529,0.237967089,0.513002738,0.348869085,0.166812066,0.533010614,0.463839694,0.34367285,0.366456129,0.349220467,Hybrid Regime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,2020,Sub-Saharan Africa,0.204615899,0.707034775,0.268310187,0.568580072,0.461402352,0.688496511,0.413070298,0.729015948,0.589896102,0.344391699,0.643393435,0.281314102,0.054053759,0.447863827,0.556159871,0.245655624,0.58502718,0.442936141,0.338588683,0.56527233,0.562141319,0.39649733,0.237897848,0.399283433,Hybrid Regime,0.168551583,0.627492041,0.221019515,0.481766403,0.415310546,0.583373397,0.348363906,0.654654772,0.497490406,0.272850547,0.55999406,0.222876181,0.043075988,0.390950145,0.443209437,0.201535945,0.518154965,0.363384937,0.285928355,0.488710905,0.484109271,0.324133538,0.19542879,0.336041592,Moderate Autocracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
